index,prediction
5141,29607.0 watt
5153,
5154,18.0 volt
5163,
5164,
5167,
5168,20.0 volt
5173,300.0 pound
5182,
5183,"[220.0, 240.0] volt"
5186,300.0 kilogram
5196,1000.0 watt
5198,3000.0 watt
5199,110.0 volt
5203,
5205,1300.0 watt
5206,
5210,110.0 kilogram
5221,
5222,900.0 watt
5231,40.0 kilogram
5235,750.0 millilitre
5246,
5250,700.0 watt
5251,
5258,8.0 volt
5259,1185.0 watt
5260,120.0 volt
5263,"[220.0, 240.0] volt"
5264,
5270,66.0 pound
5271,
5283,
5285,
5286,1500.0 watt
5297,
5298,
5304,900.0 watt
5312,32.0 pound
5318,355.0 pounds
5322,
5323,12.0 volt
5328,
5329,
5337,250.0 pound
5338,
5339,
5340,
5341,14.18 watt
5347,12.0 volt
5348,
5350,
5351,2.0 watt
5364,200.0 pound
5365,1.2 pound
5378,220.0 pound
5384,12.0 volt
5385,
5386,
5394,
5398,
5399,
5401,220.0 pound
5403,
5407,120.0 volt
5414,
5415,10.0 watt
5426,325.0 millilitre
5428,
5429,5.0 volt
5436,
5443,330.0 pound
5445,30.0 millilitre
5446,120.0 volt
5447,
5448,
5453,
5454,
5457,55.0 pound
5459,1300.0 watt
5460,
5463,
5464,
5465,45.0 watt
5466,22.0 pound
5467,3.70 volt
5469,
5474,
5475,330.0 pound
5476,2500.0 pound
5484,300.0 watt
5485,
5488,330.0 pound
5490,
5491,
5492,265.0 pound
5493,
5498,
5499,
5502,
5505,110.0 volt
5506,3500.0 watt
5512,120.0 pound
5518,
5524,
5527,
5528,
5538,
5539,
5540,
5544,
5545,330.0 millilitre
5546,946.0 millilitre
5554,
5556,12.0 volt
5561,
5568,
5570,
5574,150.0 kilogram
5582,350.0 pound
5585,1800.0 watt
5589,330.0 pound
5590,
5591,
5595,200.0 pound
5596,220.0 pound
5601,
5602,
5604,
5605,
5612,355.0 millilitre
5613,
5614,
5623,
5624,
5655,260.0 pound
5656,220.0 volt
5657,8.0 watt
5664,120.0 watt
5665,
5666,
5667,1450.0 watt
5668,660.0 pound
5675,
5687,
5688,65.80 watt
5692,220.0 volt
5693,1400.0 watt
5694,22.0 pound
5695,
5705,
5706,
5712,300.0 pound
5714,
5715,115.0 volt
5717,
5718,
5719,100.0 kilogram
5724,300.0 pound
5727,
5729,150.0 kilogram
5730,
5731,65.0 pound
5733,
5734,
5738,
5740,900.0 watt
5741,115.0 volt
5742,12.0 volt
5743,21.0 volt
5744,21.0 volt
5758,60.0 pound
5759,177.0 millilitre
5761,
5766,
5770,80.0 pound
5780,7.0 volt
5781,
5784,110.0 volt
5785,3000.0 watt
5791,80.0 volt
5793,12.0 volt
5802,
5809,
5813,
5814,
5824,95.0 pound
5826,
5827,600.0 pound
5828,200.0 pound
5829,20.0 volt
5830,745.0 pound
5839,
5840,
5844,265.0 pound
5845,
5857,
5858,700.0 millilitre
5869,15.0 kilogram
5871,25.0 kilogram
5875,285.0 pound
5883,100.0 kilogram
5885,
5891,
5892,300.0 watt
5899,
5900,
5901,
5903,
5904,14.13 watt
5923,
5926,
5927,
5933,
5940,5.0 volt
5942,150.0 kilogram
5944,800.0 pound
5945,
5947,
5955,80.0 watt
5956,
5957,250.0 pound
5961,21.0 volt
5966,
5967,1200.0 watt
5969,59.0 millilitre
5971,
5978,10.0 kilogram
5983,44.0 watt
5984,
5992,
5994,
6006,
6013,
6014,
6019,
6036,31.5 pound
6037,
6039,129012.0 volt
6042,237.0 millilitre
6044,14.90 volt
6048,150.0 pound
6049,300.0 pound
6050,
6053,
6054,3.0 watt
6064,
6072,550.0 pound
6073,1.0 litre
6076,90.0 pound
6083,250.0 millilitre
6097,
6101,
6102,
6103,100.0 pound
6105,500.0 pound
6111,
6112,1800.0 watt
6113,
6114,18.0 volt
6124,300.0 pound
6127,
6129,1.0 watt
6131,
6132,153.0 watt
6137,350.0 pound
6145,200.0 pound
6154,
6155,
6158,
6159,600.0 watt
6160,250.0 kilogram
6162,
6163,24.0 volt
6166,20.0 volt
6167,
6169,
6170,"[220.0, 240.0] volt"
6178,180.0 pound
6181,
6182,330.0 millilitre
6187,
6198,
6199,
6200,330.0 pound
6203,
6204,230.0 volt
6220,15.0 kilogram
6221,10.0 ton
6225,80.0 millilitre
6239,10.0 watt
6241,2.0 volt
6242,180.0 watt
6248,
6253,
6254,
6258,
6259,
6263,320.0 pound
6265,1.80 watt
6266,
6268,75.0 ton
6272,24.3 pound
6275,4.0 watt
6276,
6279,220.0 pound
6280,
6301,
6304,
6305,17.0 watt
6312,1300.0 watt
6313,
6314,60.0 millilitre
6325,946.0 millilitre
6334,
6335,220.0 volt
6344,77.0 millilitre
6349,500.0 millilitre
6357,
6358,
6361,12.0 volt
6366,
6367,12.0 volt
6373,
6376,300.0 pound
6378,650.0 watt
6380,
6381,450.0 pound
6386,33.0 pound
6387,12.0 volt
6388,
6403,
6405,
6409,200.0 pound
6411,
6418,
6427,
6429,
6445,500.0 millilitre
6448,
6449,
6450,2614.0 watt
6453,100.0 pound
6454,300.0 pound
6459,265.0 pound
6475,
6479,
6480,
6487,7801200.0 watt
6488,
6489,
6499,
6502,120.0 volt
6503,100.0 watt
6504,
6507,
6510,
6511,
6518,
6519,3.70 volt
6524,473.0 millilitre
6525,
6526,
6533,125.0 volt
6534,5.0 watt
6535,650.0 pound
6541,
6546,5.0 gallon
6547,355.0 millilitre
6557,
6561,
6562,
6566,
6567,
6569,8.0 ounce
6571,300.0 pound
6572,
6573,12.0 volt
6575,
6576,
6580,
6583,
6584,
6586,600.0 pound
6594,12.0 volt
6595,
6597,
6618,473.0 millilitre
6622,
6631,
6632,
6635,330.0 millilitre
6643,
6644,
6646,120.0 volt
6647,48.0 watt
6651,1000.0 watt
6652,
6653,
6654,
6655,400.0 pound
6660,21.60 volt
6664,
6665,
6671,350.0 pound
6673,12.0 volt
6676,
6681,60.0 kilogram
6685,
6686,
6689,110.0 volt
6690,135.0 watt
6693,65.0 watt
6723,3.0 kilogram
6743,
6757,40.0 kilogram
6763,
6765,
6766,
6767,1300.0 watt
6768,
6770,750.0 watt
6771,220.0 volt
6775,
6776,1355.0 watt
6777,360.0 pound
6781,
6782,
6783,44.0 pound
6793,40.0 pound
6801,5.0 volt
6802,1600.0 watt
6804,
6806,
6811,355.0 millilitre
6812,
6813,176.0 pound
6815,
6816,"[220.0, 240.0] volt"
6820,
6821,
6823,450.0 pound
6824,30.0 watt
6825,
6827,
6832,
6833,300.0 pound
6842,
6843,110.0 watt
6849,
6857,
6858,35.0 watt
6859,120.0 volt
6865,660.0 pound
6866,
6867,
6868,12.0 volt
6869,4.0 watt
6870,120.0 volt
6871,50.0 pound
6872,
6873,
6874,
6875,
6876,185.0 pound
6885,
6886,600.0 millilitre
6890,18.0 volt
6896,
6897,
6899,
6903,1.50 watt
6904,
6907,
6908,
6909,
6913,40.0 pound
6915,220.0 pound
6916,
6922,48.50 watt
6924,
6925,
6930,265.0 pound
6931,30.0 pound
6948,
6949,230.0 volt
6951,
6952,14.13 watt
6959,
6960,
6962,208.0 volt
6966,
6967,"[220.0, 240.0] volt"
6977,115.0 volt
6978,
6979,
6987,33.0 pound
6990,
6992,
6993,
6994,330.0 pound
6995,120.0 volt
6996,1800.0 watt
7002,1.1 pound
7006,
7008,
7009,
7010,300.0 watt
7018,220.0 pound
7022,1000.0 pound
7026,5.0 volt
7035,
7036,230.0 volt
7040,330.0 pound
7042,
7043,
7044,
7045,
7050,330.0 pound
7051,
7052,12.0 volt
7057,
7058,
7060,50.0 kilogram
7076,
7077,75.0 watt
7078,
7082,800.0 pound
7084,12.0 volt
7085,
7087,
7088,
7092,176.0 pound
7094,
7095,600.0 watt
7100,
7101,1700.0 watt
7122,
7123,250.0 millilitre
7126,
7127,
7130,12.0 volt
7133,
7134,120.0 volt
7135,1500.0 watt
7136,
7142,330.0 pound
7151,120.0 volt
7152,5.0 watt
7154,
7155,
7158,330.0 pound
7159,
7161,
7162,
7163,21.0 volt
7167,
7188,
7189,30.0 pound
7193,
7202,
7203,
7206,700.0 watt
7207,
7229,
7230,296.0 millilitre
7235,45.0 watt
7236,
7240,
7241,
7249,110.0 volt
7259,12.0 volt
7260,1.60 watt
7270,330.0 pound
7278,220.0 pound
7281,
7283,100.0 pound
7287,100.0 watt
7288,12.0 volt
7290,50.0 pound
7292,3.0 millilitre
7298,176.0 pound
7299,1000.0 watt
7300,
7304,
7307,
7309,12.0 volt
7312,800.0 pound
7320,250.0 millilitre
7334,
7335,
7338,
7339,220.0 volt
7350,
7351,
7357,
7358,
7362,
7363,
7365,
7376,150.0 kilogram
7380,
7385,264.0 pound
7387,
7415,18.0 millilitre
7416,
7417,20.0 volt
7419,110.0 volt
7428,20.0 volt
7431,
7440,7.40 volt
7441,
7448,12.0 fluid ounce
7455,
7471,
7476,400.0 volt
7477,10.72 kilowatt
7478,24.0 volt
7479,67.0 watt
7483,145.0 pound
7488,
7489,
7496,100.0 kilogram
7504,
7508,120.0 volt
7509,
7517,1350.0 watt
7518,
7523,800.0 watt
7529,33.0 pound
7534,350.0 pound
7536,
7538,
7540,5.0 volt
7546,240.0 millilitre
7547,12.0 volt
7548,1.10 watt
7551,3.30 volt
7565,120.0 volt
7566,42877.0 watt
7570,40.0 watt
7571,
7577,90.0 kilogram
7578,330.0 pound
7579,18.0 volt
7581,
7584,100.0 gram
7597,330.0 pound
7606,1800.0 watt
7607,
7608,
7611,1.20 watt
7612,24.0 volt
7613,
7622,
7623,
7633,
7634,
7647,
7648,1500.0 watt
7649,
7650,
7652,"[220.0, 240.0] volt"
7653,243.0 pound
7654,
7656,
7657,
7666,150.0 kilogram
7667,
7670,330.0 pound
7671,355.0 millilitre
7685,
7686,
7687,
7696,280.0 watt
7697,
7706,120.0 volt
7709,
7710,
7711,2.0 watt
7712,
7716,55.0 watt
7717,277.0 volt
7719,
7720,115.0 volt
7733,12.0 volt
7737,12.0 volt
7738,3.60 watt
7739,
7740,
7742,30.0 kilogram
7746,120.0 volt
7747,7.0 watt
7755,
7756,
7764,
7765,"[220.0, 240.0] volt"
7769,
7773,500.0 watt
7780,440.0 pound
7783,178.0 volt
7793,
7794,9.60 volt
7806,
7817,
7818,500.0 watt
7826,
7828,
7832,20.0 pound
7835,8.0 pound
7836,220.0 volt
7837,1400.0 watt
7838,
7839,1.0 ton
7841,
7842,
7843,
7844,1600.0 watt
7845,220.0 volt
7846,
7847,
7848,
7849,11.0 pound
7851,125.0 millilitre
7855,
7856,300.0 watt
7857,
7859,50.0 pound
7860,
7861,1800.0 watt
7870,330.0 millilitre
7875,250.0 millilitre
7876,550.0 pound
7889,
7891,286.0 pound
7897,12.0 pound
7902,355.0 millilitre
7907,7.40 volt
7908,
7915,
7919,100.0 watt
7921,300.0 pound
7923,1370.0 watt
7924,
7925,110.0 volt
7933,
7943,
7946,
7948,
7961,
7972,
7984,200.0 pound
7989,400.0 millilitre
7990,110.0 pound
7992,
7994,
7995,
8003,
8010,
8012,
8017,
8018,1500.0 watt
8019,331.0 pound
8021,
8025,6.0 volt
8027,
8030,
8031,
8038,
8044,
8045,
8048,
8053,
8054,
8056,
8057,
8061,330.0 pound
8064,
8065,1210.0 volt
8066,
8071,12.0 volt
8073,
8086,285.0 pound
8091,5.0 volt
8098,
8099,
8103,
8104,
8109,
8112,440.0 pound
8113,
8123,751.75 watt
8124,
8136,220.0 pound
8139,
8148,
8149,
8155,
8156,508.0 volt
8157,
8159,
8160,
8161,330.0 pound
8163,200.0 millilitre
8164,
8165,1700.0 watt
8170,330.0 pound
8171,170.0 volt
8172,
8175,150.0 kilogram
8178,
8187,
8191,150.0 kilogram
8194,
8195,30.0 watt
8197,
8198,
8204,
8205,
8206,
8207,
8210,75.0 watt
8211,
8212,75.0 pound
8213,
8214,
8218,220.0 pound
8219,330.0 millilitre
8229,20.0 volt
8240,
8243,
8250,
8255,220.0 pound
8258,
8259,
8268,24.0 volt
8269,
8270,
8273,
8283,
8286,
8287,
8291,1360.0 watt
8292,
8297,120.0 kilogram
8301,170.0 volt
8302,
8304,150.0 pound
8308,1.0 quart
8309,"[220.0, 240.0] volt"
8310,35.0 watt
8325,
8326,
8327,
8332,
8339,
8340,
8347,330.0 pound
8349,2800.0 watt
8363,
8364,
8365,
8366,
8368,250.0 millilitre
8369,1000.0 watt
8378,440.0 pound
8386,
8387,
8388,
8389,
8402,220.0 volt
8403,1400.0 watt
8407,33.0 pound
8409,300.0 kilogram
8410,325.0 pound
8413,32.0 fluid ounce
8414,
8415,
8419,
8420,
8421,56015.0 volt
8423,
8424,
8426,40.0 kilogram
8427,3.70 volt
8428,400.0 pound
8431,12.0 volt
8433,25.0 watt
8435,
8436,
8437,
8438,350.0 pound
8441,150.0 kilogram
8456,
8457,
8461,
8462,
8466,
8467,132.0 pound
8470,
8471,
8472,
8473,12.0 volt
8474,2200.0 watt
8481,
8489,300.0 pound
8496,24.0 volt
8497,
8499,355.0 millilitre
8500,
8501,1500.0 watt
8502,
8506,500.0 pound
8511,1700.0 watt
8514,5.0 centilitre
8515,
8516,
8524,
8525,
8530,
8540,155.0 pound
8541,12.0 fluid ounce
8542,
8550,
8551,
8557,
8559,
8562,1100.0 gram
8575,110.0 pound
8580,
8581,
8586,115.0 volt
8587,800.0 pound
8588,
8589,
8602,120.0 volt
8608,
8626,330.0 pound
8630,
8636,
8637,110.30 watt
8640,220.0 pound
8654,275.0 pound
8657,21.0 volt
8658,
8660,220.0 pound
8661,
8670,
8675,35.0 pound
8677,1000.0 pound
8681,120.0 volt
8683,12.0 volt
8684,
8685,473.0 millilitre
8687,
8688,
8689,
8691,
8692,230.0 volt
8698,
8701,
8702,
8704,250.0 pound
8706,
8708,600.0 watt
8710,300.0 pound
8711,59.0 millilitre
8715,55.0 pound
8716,330.0 pound
8717,30.0 millilitre
8727,400.0 pound
8730,9.60 volt
8732,
8745,12.0 volt
8746,34.4 pound
8749,220.0 pound
8753,243.0 pound
8754,
8755,120.0 volt
8756,48.0 watt
8763,
8764,51.0 watt
8766,12.0 volt
8767,
8784,
8789,
8790,
8793,
8804,110.0 pound
8805,
8808,
8811,
8816,
8817,
8818,220.0 pound
8820,12.0 volt
8830,
8831,
8838,
8839,
8840,
8842,13.90 watt
8843,
8844,
8845,
8846,22.0 pound
8851,
8852,
8854,
8857,12.0 volt
8873,
8878,2.0 volt
8879,
8893,
8894,
8896,
8897,
8901,
8902,120.0 volt
8909,
8910,15.78 watt
8911,240.0 pound
8913,220.0 pound
8915,100.0 gram
8917,
8918,66.60 watt
8919,
8920,300.0 watt
8921,330.0 millilitre
8922,
8923,
8927,180.0 kilogram
8934,
8936,
8940,
8943,39.6 pound
8947,2230303.6 volt
8968,
8970,
8971,30.0 pound
8976,100.0 kilogram
8978,
8979,
8981,
8982,
8986,200.0 kilogram
8988,
8989,177.0 millilitre
8993,
8995,
8996,
8997,
8998,
8999,
9000,135.0 gram
9001,300.0 pound
9002,
9008,120.0 volt
9010,302.0 gram
9011,
9012,
9015,110.0 volt
9016,3.0 watt
9017,
9018,80.0 volt
9019,
9020,340.0 gram
9021,800.0 pound
9024,
9026,350.0 pound
9029,
9034,
9036,1450.0 watt
9037,220.0 volt
9038,1.0 ounce
9044,120.0 pound
9045,
9047,473.0 millilitre
9048,
9049,
9051,17.6 kilogram
9052,
9054,300.0 gram
9055,1100.0 watt
9056,110.0 volt
9058,
9059,53.20 watt
9060,60.0 watt
9061,
9062,154.0 pound
9063,30.0 pound
9064,24.0 volt
9065,250.0 watt
9072,5.0 pound
9073,20.0 pound
9079,
9083,5.8 pound
9087,
9088,256.0 gram
9089,1.7 pound
9092,31044704750.0 millilitre
9094,
9096,110.0 volt
9097,
9100,
9101,
9107,75.0 pound
9109,453.0 gram
9110,6.0 gram
9117,
9118,
9119,
9120,
9121,
9122,
9123,80.0 gram
9124,14.90 volt
9127,
9128,
9132,207.0 gram
9133,
9134,16.90 watt
9135,
9137,
9138,
9139,468.0 gram
9142,
9143,
9144,550.0 pound
9153,7.0 gram
9159,
9160,
9161,224.0 gram
9162,115.0 volt
9163,8.0 gram
9165,7.5 kilogram
9168,
9182,
9186,
9188,
9189,
9190,
9192,8.0 gram
9197,
9205,
9206,
9207,
9212,
9220,50.0 kilogram
9221,2012.0 gram
9222,4.0 ton
9226,
9227,
9228,8.0 watt
9237,150.0 pound
9239,
9240,1.8 ounce
9243,1210012.0 volt
9246,
9247,70.0 watt
9248,12.0 volt
9249,30.0 pound
9250,1.50 volt
9253,220.0 pound
9254,226.0 gram
9256,
9257,115.0 volt
9259,
9264,4.6 pound
9267,227.0 gram
9268,
9269,
9272,
9273,6.0 volt
9275,
9278,33.0 pound
9279,110.0 pound
9280,330.0 pound
9281,227.0 gram
9283,265.0 pound
9284,81.0 kilogram
9285,0.9 kilogram
9290,136.0 kilogram
9291,7.0 watt
9292,
9293,440.0 pound
9294,440.0 pound
9298,
9299,
9300,907.0 gram
9301,
9304,
9305,
9310,180.0 kilogram
9311,
9312,96.0 watt
9313,
9314,
9315,
9321,12.0 ounce
9325,12.0 volt
9326,
9346,115.0 volt
9347,
9351,
9355,12.0 volt
9360,900.0 watt
9361,
9363,
9366,175.0 pound
9370,
9371,
9373,550.0 pound
9375,
9378,26.0 pound
9379,1200.0 watt
9380,
9383,
9384,
9387,264.0 pound
9392,
9393,
9394,
9395,3.3 gram
9398,
9404,27.0 pound
9408,70.0 pound
9409,70.0 pound
9411,50.0 pound
9414,
9415,
9416,
9417,
9418,
9419,12.0 volt
9420,
9434,
9435,660.0 pound
9436,660.0 pound
9439,20.0 kilogram
9446,120.0 gram
9447,650.0 gram
9448,6.0 kilogram
9449,12.0 ounce
9451,
9460,0.2 kilogram
9461,0.5 ton
9466,187.0 gram
9467,325.0 millilitre
9468,
9472,
9473,45.0 kilogram
9476,
9477,
9478,170.0 pound
9481,24.0 volt
9482,
9483,50.0 ounce
9484,330.0 pound
9485,
9486,22.0 pound
9487,22.0 pound
9488,800.0 pound
9489,54.0 kilogram
9494,
9495,
9502,150.0 gram
9509,65.0 gram
9510,7.5 pound
9513,115.0 volt
9514,
9515,
9516,
9517,110.0 volt
9518,
9521,
9522,
9523,
9526,283.4 gram
9530,90180.0 gram
9535,
9536,1700.0 watt
9537,12.0 volt
9538,227.0 gram
9539,581.0 gram
9540,1.2 ounce
9545,
9546,
9551,5.0 pound
9555,75.0 pound
9561,128.0 gram
9564,"[220.0, 240.0] volt"
9565,2022.0 gram
9566,
9567,
9573,229.0 gram
9574,39.0 gram
9576,180.0 gram
9577,3002840.0 gram
9584,250.0 pound
9585,454.0 gram
9586,
9590,10.0 kilogram
9591,
9601,2.2 pound
9602,1000.0 gram
9603,
9604,
9605,3.0 gram
9606,
9607,
9608,"[220.0, 240.0] volt"
9610,400.0 gram
9611,
9613,
9623,
9629,
9632,
9633,
9637,330.0 pound
9638,265.0 pound
9641,16.0 ounce
9643,
9647,
9650,400.0 gram
9651,85.0 gram
9661,
9662,
9663,
9665,
9666,
9669,
9670,
9671,
9673,380.0 pound
9674,
9675,24.0 volt
9676,12.0 kilogram
9677,
9679,3.0 volt
9680,
9681,
9683,
9689,
9696,28.0 gram
9702,120.0 volt
9703,48.0 watt
9704,
9711,
9712,1500.0 watt
9718,
9722,
9723,
9728,500.0 watt
9729,110.0 volt
9731,226.7 gram
9732,220.5 pound
9735,12.0 pound
9736,453.0 gram
9738,
9739,
9740,
9741,
9742,
9743,
9744,31.0 gram
9746,
9747,120.0 millilitre
9748,12.0 volt
9749,
9750,220.0 pound
9758,
9759,8.0 watt
9760,30.0 gram
9761,
9762,
9763,
9764,2835.0 ton
9765,20.0 volt
9766,
9772,2.0 watt
9773,
9776,
9777,
9778,
9779,
9780,
9781,60.0 watt
9782,
9784,
9785,
9787,
9788,
9789,
9803,
9804,
9806,
9807,250.0 millilitre
9810,
9814,150.0 pound
9820,
9821,
9822,
9825,30.0 gram
9827,
9828,
9833,
9834,1000.0 watt
9835,
9838,
9840,
9845,907.0 gram
9846,
9853,
9859,861.0 gram
9860,100.0 kilogram
9864,275.0 pound
9865,
9866,
9867,
9878,414.0 millilitre
9888,1800.0 gram
9895,4.9 pound
9896,
9897,
9906,
9910,800.0 pound
9911,
9912,
9918,
9923,
9924,
9925,12.0 volt
9926,
9929,
9930,16.33 watt
9931,
9932,
9933,580.0 kilogram
9936,220.0 pound
9943,125.0 gram
9948,
9950,20.0 kilogram
9952,204.0 kilogram
9960,
9961,
9962,20.0 watt
9964,
9965,350.0 pound
9966,
9967,
9968,
9969,17.6 kilogram
9971,1.2 ton
9975,114.0 gram
9978,127212.0 volt
9979,
9983,
9994,
9997,
9999,300.0 pound
10018,
10025,3.70 volt
10026,330.0 pound
10027,5.5 pound
10028,
10029,
10030,
10031,
10033,
10034,400.0 gram
10038,
10041,
10042,30.0 kilogram
10044,4.4 ounce
10045,400.0 pound
10054,
10055,
10058,30.0 gram
10064,330.0 pound
10065,
10066,
10074,1.0 pound
10075,
10077,80.0 gram
10081,170.0 gram
10084,
10089,2.0 pound
10093,40.0 gram
10094,
10095,15.0 gram
10098,
10104,
10105,
10106,60.0 gram
10111,15.0 kilogram
10114,13.90 volt
10115,1.4 kilogram
10116,330.0 pound
10117,
10118,160.0 pound
10119,
10120,
10122,93.3 gram
10123,
10124,
10125,
10126,
10127,220.0 pound
10128,110.0 volt
10129,800.0 watt
10134,330.0 pound
10135,60.0 pound
10136,454.0 gram
10137,340.0 gram
10138,
10139,150.0 pound
10147,63.0 ounce
10148,50.0 gram
10149,140.0 gram
10150,25.0 volt
10153,200.0 gram
10154,
10158,
10159,
10160,
10163,
10164,
10165,1.3 pound
10168,
10174,
10177,8.2 pound
10178,
10179,
10180,
10189,300.0 gram
10191,
10196,0.7 gram
10198,338.0 gram
10199,
10200,
10206,
10207,50.0 watt
10208,
10214,250.0 pound
10219,
10220,
10221,
10222,
10223,3.0 watt
10225,
10229,330.0 pound
10230,40.0 gram
10231,
10232,
10233,
10234,9072.0 gram
10235,300000.0 watt
10236,8.4 kilogram
10237,110.0 volt
10238,
10239,
10242,1200.0 watt
10243,
10244,
10245,
10246,300.0 gram
10254,
10257,180.0 pound
10260,31.0 gram
10262,22.0 watt
10263,220.0 volt
10264,1500.0 gram
10265,454.0 gram
10270,22.0 ton
10273,
10274,
10277,500.0 watt
10278,
10281,140.0 gram
10286,
10292,300.0 pound
10294,
10295,85.0 gram
10296,
10300,400.0 gram
10301,4.5 kilogram
10302,
10303,150.0 kilogram
10304,
10305,30
10309,
10310,
10311,792.0 gram
10312,3.9 kilogram
10313,10.0 gram
10314,
10315,450
10317,
10319,
10321,680.0 gram
10322,
10323,
10326,
10330,38.0 watt
10331,
10332,
10333,
10343,330.0 millilitre
10347,300.0 kilogram
10348,300.0 kilogram
10349,570.9 gram
10350,850.0 gram
10361,2014
10369,1.0 ton
10370,
10378,
10379,11.0 ounce
10380,60.0 gram
10382,5.0 pound
10387,17.2 ounce
10391,5.0 volt
10392,
10393,12.0 volt
10394,
10399,85.0 gram
10400,
10401,
10407,80
10408,
10409,
10410,6.0 volt
10411,350.0 gram
10417,20.0 volt
10430,
10432,
10433,
10436,48.0 watt
10437,120.0 volt
10438,
10439,350.0 pound
10440,60.0 pound
10449,
10450,
10451,390.0 gram
10454,
10457,120.0 volt
10458,
10459,56.0 watt
10460,20.0 pound
10461,
10467,
10476,
10484,
10490,28.0 gram
10492,16.0 ounce
10493,16.0 ounce
10499,44.0 gram
10500,
10501,
10502,226.0 gram
10516,473.0 millilitre
10517,
10518,
10519,5.0 volt
10523,
10524,212.0 gram
10526,
10528,200.0 millilitre
10529,67.0 pound
10530,
10531,51.0 watt
10532,
10534,
10535,
10536,
10541,7.0 gram
10542,
10543,110.0 pound
10551,
10552,
10554,
10555,
10556,265.0 pound
10560,
10563,96.0 gram
10569,
10570,140.0 watt
10571,105.0 gram
10572,
10573,
10574,5.0 volt
10575,
10576,300.0 pound
10579,
10580,
10581,30.0 pound
10584,
10585,
10586,1000.0 gram
10587,
10588,60.0 watt
10589,
10590,
10591,
10592,100.0 watt
10598,220.0 pound
10601,150.0 pound
10602,
10603,300.0 watt
10604,"[220.0, 240.0] volt"
10608,300.0 pound
10609,1200.0 watt
10610,
10611,400.0 pound
10613,680.0 gram
10614,660.0 pound
10615,28.0 ounce
10619,
10620,
10621,27.0 watt
10622,
10626,
10627,100.0 kilogram
10628,
10629,2.0 gallon
10634,
10635,330.0 pound
10636,3000.0 pound
10639,1200.0 watt
10645,124.0 gram
10646,
10647,36.5
10648,
10660,
10661,
10663,500.0 gram
10668,300.0 pound
10669,
10670,
10674,340.0 gram
10675,
10679,
10685,250.0 gram
10686,330.0 millilitre
10687,20.0 volt
10688,
10697,800.0 pound
10698,890.0 gram
10699,5.0 volt
10700,
10702,
10705,
10706,226.7 gram
10719,
10720,200.0 gram
10721,
10722,
10723,9.60 volt
10724,
10727,227.0 gram
10728,
10731,50
10732,110.0 volt
10733,400.0 watt
10734,
10735,
10736,4000.0 gram
10737,26.0 gram
10741,420.0 gram
10742,750.0 gram
10747,10.0 ton
10755,
10756,
10757,330.0 pound
10760,42.0 gram
10762,907.0 gram
10763,
10764,150.0 watt
10765,1995.0 gram
10769,
10773,
10781,200.0 kilogram
10782,227.0 gram
10787,212.0 gram
10788,
10789,3.0 gram
10790,50.0 kilogram
10791,59.0 millilitre
10796,130.0 gram
10799,5.0 pound
10801,25.0 pound
10802,
10803,
10804,
10805,
10806,12.0 volt
10807,360
10810,20.0 gram
10811,455.0 gram
10815,660.0 pound
10816,660.0 pound
10817,2000.0 watt
10818,600.0 pound
10819,17
10820,3000.0 kilowatt
10821,
10822,"[220.0, 240.0] volt"
10823,
10829,
10833,7.40 volt
10834,150.0 watt
10844,1000.0 gram
10849,
10850,8.0 ounce
10853,
10854,48.0 watt
10855,
10856,
10857,5.0 volt
10859,5.0 volt
10862,355.0 millilitre
10865,330.0 pound
10868,300.0 pound
10870,138.0 volt
10873,
10874,
10875,
10876,7.40 volt
10877,
10879,227.0 gram
10884,
10887,907.0 gram
10894,
10895,10.0 pound
10896,70
10900,
10901,
10902,
10903,5.6 ounce
10910,
10911,220.0 pound
10912,136.0 kilogram
10914,200.0 pound
10917,236.0 gram
10918,
10919,18.0 volt
10922,198.0 gram
10923,
10924,709.0 gram
10925,35.0 pound
10929,418.0 gram
10930,24.0 gram
10931,
10932,
10936,198.0 gram
10937,57.3 pound
10938,0.0 gram
10941,75.0 gram
10942,
10943,112.0 gram
10944,
10945,
10946,175.0 gram
10952,
10953,60.0 watt
10955,600.0 pound
10956,150.0 kilogram
10959,25.0 kilogram
10960,
10961,28.3 gram
10962,220.0 volt
10963,1200.0 watt
10967,100.2 ounce
10969,946.0 millilitre
10970,591.0 millilitre
10971,
10972,
10973,
10976,30.0 gram
10977,550.0 pound
10978,550.0 pound
10984,
10986,300.0 pound
10988,26.4
10992,11.0 ounce
10995,387.0 ton
10996,12.0 volt
10997,
11000,16.0 ton
11001,0.9 kilogram
11003,900.0 gram
11004,450.0 pound
11007,12.0 volt
11008,55
11011,
11014,38.5 pound
11015,
11016,81.0 gram
11017,
11018,200.0 pound
11019,12.0 ounce
11020,340.0 gram
11022,350
11029,50.0 pound
11037,31.0 gram
11040,
11041,75.0 watt
11047,229.3 pound
11049,800.0 pound
11050,
11060,
11061,350.0 pound
11062,
11063,
11064,9.60 volt
11065,33.0 pound
11073,25.0 watt
11074,
11079,50.0 gram
11080,330.0 pound
11081,330.0 pound
11082,
11083,
11084,
11085,12.0 volt
11086,0.8 gram
11090,
11091,
11092,
11095,2.0 kilogram
11098,690.0 gram
11101,
11109,100.0 gram
11125,
11126,
11130,400.0 gram
11132,150.0 kilogram
11140,
11141,11.0 kilogram
11145,330.0 pound
11146,
