index,prediction
129366,310.0 gram
127376,
127377,2.2 pound
129365,
127379,
11667,189.5 pound
129363,128.0 gram
16993,500.0 pound
127380,
127381,
93605,
11684,
11685,
11688,40.0 gram
16987,185.0 gram
127382,19.6 pound
127384,88.0 gram
129361,
127388,700.0 pound
16984,47.4 pound
127365,
11494,4.9 kilogram
17010,
86851,
11596,
11597,340.0 gram
17034,75.0 gram
11599,
127349,5.0 gram
127350,120.0 kilogram
86825,
93681,57.7 gram
127352,550.0 pound
129377,6000.0 ton
129375,17.0 pound
129372,297.6 pound
11617,60.0 gram
127355,
86830,500.0 gram
127356,
93666,128.0 gram
129371,
129370,
127358,
17017,28.0 gram
11627,
17016,125.0 gram
127360,
129368,19.6 pound
127361,
17013,8.0 ounce
127363,1.0 ton
11698,15.4 pound
11491,
11488,
129417,
11369,91.0 gram
93994,453.0 kilogram
17127,
127267,
127268,256.0 gram
129416,14.0 ton
11379,
127269,300.0 pound
11384,
93972,25.0 pound
127271,
127266,140.0 gram
11389,
93966,
129413,
93961,550900243.0 ton
11393,
127272,
127274,4.0 ton
86698,
17113,
11405,
17110,
11406,1.0 pound
17108,500.0 gram
129414,
129419,
17136,0.7 kilogram
129420,
94047,255.0 gram
129431,
129429,250.0 pound
127249,
11341,50.0 gram
17148,
129426,
94032,
127253,
17147,
127255,
11347,44.0 pound
17146,250.0 gram
11348,4.0 kilogram
129425,
129424,
127258,
127259,
11354,
11357,860.0 gram
11358,
127260,27.0 gram
129422,2.0 ton
127262,
17139,
11363,60.0 gram
127264,
93925,
129411,650.0 gram
93923,22.0 pound
127276,750.0 gram
93870,
127293,331.0 pound
127295,23.0 pound
86742,
11453,36.0 ounce
127298,
127300,88.0 pound
129406,1.0 kilogram
17085,
11456,454.0 gram
129404,128.0 gram
127302,
129403,1.0 kilogram
127303,
127304,
17080,25.0 gram
127306,
17078,42.0 gram
127307,32.0 gram
86760,400.0 kilogram
11484,430.0 gram
11485,
93824,1.0 kilogram
93822,
17077,9.0 kilogram
127308,925.0 ton
11487,330.0 pound
127292,5.0 pound
11490,110.0 gram
93874,
127290,
127277,
17104,2.0 pound
11416,330.0 pound
17103,0.0 ton
129410,
86715,660.0 ton
93916,
17101,
17098,16.4 pound
11420,800.0 gram
127280,912.0 gram
11421,
127281,2.0 ton
127282,64.0 gram
17097,
17094,454.0 gram
127284,
17093,
93894,
127285,240.0 gram
86731,
11435,
11436,2265.0 gram
17091,
127289,
86740,
86741,8.0 ton
127291,
127247,
11707,
129360,4.1 pound
127474,500.0 pound
16817,
11949,380.0 gram
87078,
129288,50.0 gram
11956,
129285,
16806,2.0 ton
11961,4.7 pound
129283,
11962,23.0 gram
127479,
129293,2.7 pound
127481,6.0 ton
127484,
16803,12.0 ounce
129281,200.0 gram
11973,95.0 gram
11974,30.0 gram
16801,
127486,
127487,226.0 gram
11984,100.0 gram
11985,15.0 gram
129279,
87112,396.0 gram
127482,
11942,1.0 kilogram
11939,6.5 pound
129294,481.0 gram
16854,
93347,
127460,
16844,15.0 ton
127461,4.4 pound
127463,
87045,23.0 gram
127464,
11898,
11900,220.0 pound
11901,468.0 gram
127465,32.0 ounce
129300,20.0 pound
11903,155.0 pound
127466,15.0 pound
16838,1502.4 gram
129299,32.0 gram
11918,
127467,
16832,
129297,
11921,11.5 ounce
16828,
129296,
127469,142.0 gram
11937,
93294,
129277,
93219,60.0 pound
87119,
129274,5.0 gram
12045,281.0 gram
127512,22.0 pound
16766,
16763,
16762,
129267,
127513,0.8 ounce
16758,200.0 gram
93123,220.0 pound
127514,
12065,
127515,88.0 pound
127517,1.0 pound
129266,
12074,
93097,35.9 pound
12077,8.0 kilogram
127518,
12085,1.8 kilogram
127519,
93083,19.0 gram
16745,90.0 gram
127520,32.0 gram
127522,113.0 gram
12091,297.7 gram
16738,
127523,
87142,
127458,
127510,
129269,
129271,20.8 ounce
93212,70.0 gram
16779,220.0 gram
12001,
12003,260.0 gram
129270,
127492,
127494,
127496,
127497,287.0 pound
16774,226.0 gram
12015,
127499,436.0 gram
127501,
12018,
127502,
12019,12.0 gram
16773,
93173,40.0 kilogram
93171,
12027,29.7 pound
127503,
12035,40.0 gram
93156,
127506,9.6 gram
16770,
12040,50.0 gram
127507,
16979,
129301,5.0 kilogram
11886,
11751,
127410,13.0 pound
11760,280.0 gram
93516,70.0 gram
11762,
93512,1600.0 gram
86927,2.7 ton
16949,
127413,8165.0 kilogram
16944,
11764,340.0 gram
11765,11.0 gram
129350,
129348,1.0 gram
93502,
127417,1.4 ounce
93494,45.0 pound
129347,18.0 gram
127418,96.0 gram
16940,
86938,4813704308.0 gram
16937,8.0 ton
11785,
129346,200.0 gram
129345,2177.0 gram
11787,80.0 gram
127416,12.9 ounce
11748,
127407,439.0 gram
127406,
11710,
127389,
127390,1.0 kilogram
129359,
129357,950.0 gram
129355,
129354,6.0 gram
11713,
127391,
127393,
16965,6.0 pound
127394,128.0 gram
11714,
16961,316.0 gram
11720,62.0 gram
127395,1.0 gram
127396,
127398,280.0 gram
16960,25.0 kilogram
16957,450.0 gram
93546,
11732,
127403,
16952,33.5 pound
127404,6.0 gram
16951,
129351,
16933,220.0 pound
129343,4.0 ton
93475,
11792,
129320,210.0 gram
127447,
16894,14.0 pound
127452,64.0 gram
129319,2.0 pound
11867,
129316,100.0 kilogram
11869,16.0 ounce
93378,
129315,
11872,
129313,
129312,
87004,
129311,0.0 ton
16878,33.0 gram
11880,520.0 gram
129310,3.0 ton
16871,6.0 ton
129309,2.0 gram
11881,354.0 gram
11882,
129307,52.0 gram
129306,454.0 gram
129305,
87024,7.0 gram
129304,
129321,
129303,264.6 pound
127445,
129323,
127420,4.8 pound
93461,25.0 gram
129340,155.0 gram
86962,2.6 ton
93457,
127426,24.0 pound
127428,
16918,45.0 gram
129338,300.0 pound
129334,
11807,16.0 pound
11810,5.2 kilogram
16915,7.0 ounce
127432,220.0 pound
129330,
11826,340.0 gram
129329,170.0 pound
127436,1.0 kilogram
11831,15.0 pound
127437,
16902,30.0 pound
16901,2.7 gram
127439,6889.0 ton
129326,
127444,200.0 gram
11846,
11853,
16895,2.8 pound
8971,30.0 pound
11322,0.4 kilogram
129435,127.6 pound
10873,
127056,
129539,12.0 pound
129538,3.0 ounce
10875,
10879,227.0 gram
94630,
127059,10.0 pound
94624,240.0 gram
127061,
127065,64.0 gram
17413,745.0 gram
17416,907.0 gram
10884,
17409,
10887,907.0 gram
127066,1.0 pound
94612,400.0 gram
129536,209.0 pound
129535,12.0 ton
127070,128.0 gram
86362,
17399,
10894,
17396,425.0 gram
10895,10.0 pound
94619,
17420,19.8 pound
94653,166.0 gram
86335,
10805,
127041,20.0 kilogram
10810,20.0 gram
10811,455.0 gram
129547,
10815,660.0 pound
127043,120.0 gram
94708,467.0 gram
129544,189.5 pound
94702,
127044,
127045,70.0 pound
17439,180.0 pound
127046,1.9 pound
127047,
94682,
129543,1200.0 pound
129541,196.0 gram
127051,
129540,120.0 gram
10844,1000.0 gram
94666,36.0 pound
127054,142.0 gram
17426,
127055,128.0 gram
10850,8.0 ounce
10853,
17395,12.5 pound
10900,
127072,20.0 kilogram
10903,5.6 ounce
10961,28.3 gram
17365,209.0 gram
129522,37.0 pound
127085,340.0 gram
127088,1.0 ton
86405,
10967,100.2 ounce
127089,
129521,
129520,2760.0 gram
17347,
94503,2.0 kilogram
10976,30.0 gram
10978,550.0 pound
127091,
127092,
129519,2.0 gram
127093,95.0 gram
10984,
17345,6.0 pound
127094,17.0 pound
127097,244.0 gram
129517,
86435,
86437,
129515,2006.0 pound
127098,2.5 pound
10960,
127040,
129523,35.0 ton
10943,112.0 gram
129534,
127073,
10917,236.0 gram
127075,0.0 ton
10922,198.0 gram
10923,
10924,709.0 gram
17391,300.0 gram
129529,
10929,418.0 gram
10930,24.0 gram
129527,250.0 pound
127078,3973.0 gram
86382,500.0 gram
17383,
17377,128.0 gram
17376,510.0 gram
127079,
17375,908.0 gram
127081,3.0 gram
10936,198.0 gram
10937,57.3 pound
10938,0.0 gram
127082,226.0 gram
10941,75.0 gram
10942,
129524,18.7 ounce
10946,175.0 gram
17335,680.0 gram
94725,
127037,16.0 ounce
126987,454.0 gram
10660,
126988,2.8 pound
10663,500.0 gram
129570,600.0 pound
126990,
126991,0.7 pound
17521,
17519,0.5 kilogram
17516,99.0 gram
17513,4.0 pound
17512,3.5 pound
17523,
10670,
10674,340.0 gram
10675,
126994,
17504,
126997,
126998,128.0 gram
10685,250.0 gram
129569,
10688,
127001,
127003,
129568,141.0 gram
17509,340.0 gram
17525,454.0 gram
126986,
126985,12.0 pound
10585,
10587,
126978,1300.0 gram
95000,550.0 gram
10591,
17542,100.0 gram
126979,
126981,1022901.0 gram
129579,127.0 kilogram
94987,
94977,
10613,680.0 gram
17536,
10615,28.0 ounce
10620,
17535,90.0 gram
10622,
10627,100.0 kilogram
94940,
126982,
17530,
94923,
129574,
94920,20.0 ounce
10645,124.0 gram
126984,
129572,400.0 pound
129567,1.0 ton
94863,13.1 ounce
127006,1.5 gram
10698,890.0 gram
10762,907.0 gram
17472,300.0 gram
10765,1995.0 gram
127025,58.0 gram
129558,
10769,
94767,2.0 pound
127026,128.0 gram
129556,
86291,
17456,6.0 ounce
127027,32.0 gram
129555,23.0 pound
127028,100.0 gram
94756,126.0 gram
129554,2000.0 gram
94754,256.0 gram
127029,182115.0 ton
10782,227.0 gram
86301,260.0 gram
127031,
10787,212.0 gram
127033,
10789,3.0 gram
10790,50.0 kilogram
10796,130.0 gram
129551,
127023,810.0 gram
10799,5.0 pound
10760,42.0 gram
127022,106.0 gram
94859,256.0 gram
94851,
10706,226.7 gram
86246,472.0 gram
127010,10.0 ounce
127011,1.0 ton
17489,
127013,14.3 pound
10720,200.0 gram
10724,
127015,20.0 pound
10727,227.0 gram
127016,65.0 pound
10734,
94809,
10736,4000.0 gram
10737,26.0 gram
10741,420.0 gram
10742,750.0 gram
129564,
129562,
10747,10.0 ton
127019,600.0 pound
129561,
86272,2003.0 ton
129560,
17477,6.4 ounce
10756,
11317,
10992,11.0 ounce
10995,387.0 ton
127197,15.8 ounce
127198,128.0 gram
129472,
17224,
17222,
86569,182115.0 ton
86570,140.0 gram
127199,8.0 gram
11205,284.0 gram
11215,
127201,39.9 kilogram
127202,
129473,
86571,
11220,3.6 pound
127204,
127205,
129469,14.0 ton
94174,31002.0 ton
11233,
127207,
129465,342.0 gram
11236,
129464,
127210,
17214,
11219,
129474,
94218,200.0 kilogram
94221,
11176,
127182,
129478,
127183,93.9 pound
127186,
129477,128.0 gram
17238,42.8 pound
127187,
94243,16.0 pound
129476,4.2 pound
127188,
94241,
86560,680.0 gram
127189,
11184,6.0 ounce
11188,
11189,200.0 gram
11191,
129475,
127192,89.0 gram
11194,
127194,
11196,212.0 gram
127195,500.0 gram
17229,54.0 gram
11197,907.1 gram
127196,
11244,1.0 kilogram
86584,
129462,1.4 kilogram
129460,35.0 ton
11288,
11292,264.0 pound
94102,
94100,0.0 ton
17174,
11295,
11296,0.6 pound
11298,
94094,128.0 gram
11301,
127238,
127241,290.0 pound
86633,
129444,
127242,
94084,0.4 pound
129443,8.5 ounce
11307,
129442,0.9 ounce
129438,130.0 pound
129437,50.0 pound
11311,
17163,6.9 kilogram
127245,100.0 gram
129436,
11314,22.0 gram
127246,788.0 gram
94109,35.0 pound
11175,400.0 gram
127235,
127233,652.0 gram
17205,
127216,13.0 pound
86599,100.0 gram
127218,
94150,2.5 kilogram
127219,
86600,
129452,
11257,
17189,13.2 pound
17188,170.0 gram
127221,
11267,1.6 pound
127224,
129451,
127226,2.0 gram
94133,443.0 gram
127228,1.0 ton
11270,
127230,3.7 pound
94122,
127231,
17180,
129449,
94119,147.0 gram
11277,
86623,5.5 pound
17178,
127103,7.0 kilogram
127181,
127180,28.0 gram
129502,18.0 gram
11037,31.0 gram
127129,
127132,55.0 pound
11047,229.3 pound
11050,
127133,622228031.0 ton
17304,226.8 gram
127134,
127136,
11062,
127137,32.0 gram
129503,
127138,
127139,15.0 pound
11079,50.0 gram
86487,3.4 gram
11082,
11086,0.8 gram
127140,291.0 ton
127146,30.0 kilogram
11092,
11095,2.0 kilogram
11098,690.0 gram
17286,270.0 gram
129496,
129500,
129505,
129506,
127127,337.0 gram
129513,1850.0 gram
11000,16.0 ton
11001,0.9 kilogram
11003,900.0 gram
17332,
127106,38.5 ounce
127107,600.0 gram
127109,
127112,2.0 gram
127113,128.0 gram
11011,
127114,3.7 pound
17331,
11014,38.5 pound
11016,81.0 gram
11019,12.0 ounce
11020,340.0 gram
127115,242.0 gram
17329,7.2 kilogram
127118,312.0 gram
127121,
94444,
11029,50.0 pound
129507,
86463,13.0 kilogram
94435,32.0 gram
94433,
129495,13.5 gram
11101,
129492,5.0 pound
127148,283.0 gram
17263,
94300,31.0 pound
127165,10.0 ton
86527,0.0 pound
11140,
11141,11.0 kilogram
94295,32.0 gram
11148,
129486,100.0 gram
127167,14.5 pound
127169,50.0 gram
129485,1.3 pound
94281,
127170,21.0 gram
127172,
11156,88.0 gram
129484,4.6 kilogram
127173,140.0 gram
94270,
127174,128.0 gram
129483,454.0 gram
127177,750.0 gram
11162,100.0 gram
127179,5.0 pound
129481,
129480,5.0 ton
129479,4.1 pound
127163,
86546,5.2 ounce
129487,
127162,105.0 gram
127149,
94346,49.0 gram
17284,319.0 gram
129491,170703100377962.0 pound
127150,1.6 ounce
127151,5.0 ton
11109,100.0 gram
17282,285.0 pound
86502,195.0 gram
127152,
127153,
127156,
94331,219.0 gram
129490,
17278,220.0 pound
17277,227.0 gram
17274,
129489,
127158,
94325,
86516,
11126,
11130,400.0 gram
11132,150.0 kilogram
17269,157.5 gram
94308,200.0 pound
94306,60.0 pound
17268,500.0 gram
124635,128.0 gram
120185,80.0 kilogram
103103,38.0 gram
115365,5.0 pound
115367,
115370,40.0 gram
115371,15.0 pound
115373,
115374,4.6 gram
115375,310.0 gram
115364,48.0 ton
121401,
121399,
115379,
115381,22.0 pound
115382,0.2 pound
121396,
115383,7.9 pound
115385,114.0 gram
115377,55.0 gram
115386,
115362,
115360,1.5 pound
115336,200.0 gram
115337,
115338,
115339,172.0 pound
115341,
115345,440.0 pound
115347,3.3 pound
115361,27.0 ounce
115349,1912.0 ton
115352,
115354,4.0 ton
115355,23.2 pound
115357,400.0 pound
121407,
121404,1.0 ton
115359,20.0 ounce
115350,230.0 gram
115335,
115391,
115396,
115428,
121387,
115429,0.1 gram
115430,8.0 gram
115431,128.0 gram
121384,
115432,32.0 gram
115427,1.2 gram
115434,
115436,1.8 pound
115441,3.4 kilogram
115443,16.0 pound
115444,331.0 gram
115445,208.0 gram
115446,
121383,
115435,
115393,
115424,
115422,
115398,2.2 pound
115401,
115402,
115404,1.2 ounce
115405,5.0 gram
121395,37.0 gram
115406,9.0 gram
121389,
115408,
115411,
115413,3.5 ounce
115414,45.1 pound
121393,96.0 gram
115419,
121392,
115421,128.0 gram
115410,
115333,280.0 gram
121408,10.5 kilogram
115331,143.0 gram
115251,
115252,0.5 pound
115254,800.0 pound
115255,
115256,64.0 gram
115257,
115259,298.0 gram
121430,
121426,
121424,18.0 pound
115262,64.0 gram
115263,300.0 kilogram
115266,15.0 gram
115267,454.0 gram
115269,8.0 kilogram
115270,384.0 gram
115260,87.0 gram
115273,143.0 pound
115249,35.0 gram
121431,500.0 gram
115226,11.0 ounce
121436,11.0 ton
115228,128.0 gram
115231,60.0 ton
121435,
115233,
115235,128.0 gram
115247,
115237,20.0 kilogram
115239,
121434,110.0 pound
115241,64.0 gram
115243,1.0 pound
121433,32.0 gram
115244,
121432,6.0 ton
115238,216.0 ton
115274,3.0 ton
121422,
115275,285.0 gram
115306,295.0 gram
115309,
115312,60.0 pound
115313,17.6 pound
115314,2.2 pound
115316,
115319,
115305,
115321,128.0 gram
115324,
115326,
115327,512.0 gram
115328,
115329,
121411,28878.0 ton
115330,
115323,300.0 pound
115304,
115303,70.0 pound
115302,
115277,4.1 ounce
115278,5.1 pound
121420,4.0 gram
115280,330.0 pound
121419,1020.0 gram
115282,512.0 gram
115283,
115287,
121418,800.0 gram
115288,
115291,
115292,
115294,
115295,309.0 gram
115299,55.0 pound
115300,139.0 gram
121416,20.0 ton
115450,44.0 pound
115452,12.7 ounce
115455,
115457,
115606,454.0 kilogram
115608,
115609,
121349,
115614,600.0 pound
121346,0.3 pound
115616,
115604,18.0 pound
115617,330.0 pound
115620,525.0 gram
115622,
115625,3.3 pound
115626,
121345,
115628,
121344,32.0 gram
115619,
115629,
115602,300.0 kilogram
121350,14.2 ounce
115575,105.0 gram
115576,16.0 gram
115577,16.3 kilogram
115578,128.0 gram
115579,440.0 pound
121354,
121352,34.0 pound
115599,
115582,
115586,
115588,
115591,
115592,400.0 gram
115593,
115594,20.0 pound
115596,330.0 pound
115584,
121342,
115631,15.0 pound
115633,
115663,421.0 gram
115665,
121334,33.0 gram
115667,
115673,
115674,3.0 pound
121333,265.0 pound
115660,5.0 kilogram
115675,
121331,400.0 pound
121327,
121326,30.0 ton
115679,200.0 kilogram
121324,50.0 pound
121323,
121322,8.0 ounce
115676,74.2 gram
115658,
121335,1.6 ounce
115657,
115635,35.3 pound
115637,
115638,
115641,
115642,425.0 gram
121340,
115643,900.0 kilogram
115646,14.0 pound
115647,
115648,
115650,22.0 gram
121339,
121338,128.0 gram
121336,
115652,88.0 pound
115653,19.5 pound
115654,0.2 pound
121356,16.0 gram
115225,20.0 pound
115571,32.0 gram
121359,5.5 gram
115487,
115489,
115490,440.0 pound
115492,50.0 pound
115493,32.0 gram
115494,220.0 pound
115499,30.0 pound
121377,1.2 ounce
115500,2500.0 gram
115504,32.0 gram
121376,
115505,300.0 gram
121374,
121373,550.0 pound
115506,37.0 pound
115508,
115502,
115509,3.3 pound
115486,500.0 gram
115485,
121382,38.0 ounce
115459,
115460,
115463,16.0 gram
121381,
115464,2.0 ton
121380,
121379,
115465,226.0 gram
115469,15.0 pound
115473,
115476,18.0 pound
115479,
115481,
115482,
115483,
115466,
115511,
115512,
115515,
115553,
115555,
115556,
115558,830.0 gram
121368,256.0 gram
115559,128.0 gram
115560,3320.0 pound
115551,1.2 gram
115563,12.0 gram
115566,64.0 gram
115568,
121363,
121362,
121360,8.0 gram
115569,18.0 gram
115570,2.8 pound
115565,
115549,32.0 gram
115548,
115546,
115516,29.0 pound
115517,
115519,
115520,22.0 pound
115523,800.0 pound
115524,86.0 gram
115526,3.0 ton
115528,110.0 pound
115530,2.5 ounce
121370,255.0 gram
115533,0.3 ounce
115534,45.6 pound
115535,
115536,64.0 gram
115539,63.0 gram
115540,3.0 kilogram
115545,
121357,1.0 gram
115680,20.0 kilogram
115223,16.5 pound
115220,
114926,3.5 kilogram
121503,60.0 gram
114928,440.0 pound
114929,
114933,
114935,
114937,135.0 gram
114925,28.0 ounce
114938,8.5 pound
114945,
114946,570.0 gram
114949,
121501,907.0 gram
114950,0.6 pound
114951,
114952,24.0 ounce
121502,11.0 gram
114953,2.6 ounce
121505,
114918,
114889,
114890,
114891,5.0 pound
114894,
114896,300.0 pound
114900,
121506,80.0 gram
114920,440.0 pound
114902,
114904,
114907,55.0 pound
114909,168.0 gram
114912,505.0 gram
114913,
114914,
114917,500.0 pound
114903,4.0 ton
114887,180.0 pound
114954,100.0 gram
114956,9.0 ton
114979,
114981,
114982,7.0 pound
114984,15.0 pound
114985,
114986,64.0 gram
114987,1.0 kilogram
121494,
121491,
114992,
114993,453.0 gram
114996,
114997,
114999,330.0 kilogram
115000,29.0 pound
115001,
114990,
114955,18.0 gram
114977,176.0 gram
114974,
114957,
114958,428.0 gram
114959,
121500,21.0 ounce
121499,
114960,265.0 pound
121497,220.0 pound
114976,21.9 kilogram
114962,1.6 pound
114965,
121495,6.0 kilogram
114968,23.0 kilogram
114969,
114970,
114971,
114972,65.0 ton
114964,350.0 pound
114886,3.6 pound
114884,27.0 pound
114883,16.0 gram
114797,30.0 pound
114798,716.0 pound
114800,
114802,185.0 gram
114805,128.0 gram
114806,64.0 gram
121517,22.0 pound
114796,128.0 gram
114809,6.0 gram
114812,1.0 ton
114814,0.8 pound
114816,400.0 pound
114817,
114818,6000.0 pound
114820,3.8 pound
121515,12.0 gram
114811,2.2 pound
114823,
114795,
121518,
114772,
114773,9536.0 gram
114774,
114777,147.0 gram
114779,
114780,1.3 pound
114781,32.0 gram
114794,
114782,
114784,116.0 gram
121519,440.0 pound
114785,512.0 gram
114786,1.1 pound
114788,325.0 gram
114790,220.0 gram
114791,
114783,50.0 pound
121513,
114824,400.0 pound
114827,180.0 gram
114860,
114861,
114862,300.0 pound
114865,300.0 pound
121510,142.0 gram
114866,128.0 gram
114869,25.0 ton
121511,60.0 gram
114871,
114875,
121509,372.0 gram
121508,880.0 pound
114877,4.1 kilogram
114878,53.0 pound
114879,
114880,264.0 pound
114873,
114858,
114857,2.0 ton
114854,
114828,340.0 gram
114829,
114830,
114832,
114833,80.0 gram
114834,
114835,32.0 gram
114836,34.0 gram
114837,265.0 pound
114839,
114841,6.0 gram
114842,320.0 pound
114844,
114849,200.0 pound
114850,
114852,512.0 gram
114853,
115002,512.0 gram
115003,500.0 gram
115004,3.3 pound
115006,25.0 pound
121459,16.0 gram
115145,459.0 ton
115150,10.4 gram
115152,
115153,
121455,
115154,
115144,10.0 kilogram
115155,
115157,140.0 gram
115161,
115162,100.0 gram
115163,180.0 gram
115164,190.0 ton
115165,128.0 gram
115167,
121454,
121451,5.5 pound
115139,
121460,
115116,0.5 pound
115117,250.0 gram
115118,
115120,2.7 ton
115121,14.8 gram
115122,
115124,
115137,384.0 gram
115125,80.0 ton
115130,24.0 gram
121464,
115131,128.0 gram
115133,400.0 pound
115134,
115135,
115136,32.0 gram
115128,225.0 gram
115168,9.5 gram
115170,
115172,
115197,8.5 ounce
115199,27.5 pound
115200,
115201,
115202,
115203,1.5 kilogram
115205,
115196,8.0 gram
121441,266.0 gram
115210,88.0 pound
121439,2.7 pound
115214,30.0 gram
115216,190.0 gram
115217,250.0 gram
115218,
115219,3.9 ounce
115206,24.0 gram
115195,35.0 ton
115193,17.6 pound
121442,118.4 gram
115173,
115176,3.0 gram
115177,
115178,
121448,32.0 gram
115179,
115180,50.0 gram
115182,880.0 pound
115184,
115185,
121447,800.0 pound
115186,
115189,2.0 gram
121445,
121444,60.0 pound
115191,0.8 pound
115192,
115114,88.0 pound
115221,155.0 gram
121465,32.0 gram
115111,
115040,0.1 pound
115041,
115043,245.7 gram
115044,38.0 pound
115045,9.0 pound
115046,
115048,5.0 gram
115039,0.7 pound
115049,64.0 gram
121484,
115052,
121483,
115054,
115055,
115056,41.8 pound
121481,4.0 kilogram
115050,256.0 gram
115057,5.5 ounce
115037,350.0 pound
115032,
115007,6.2 pound
115008,540.0 gram
121488,
115010,
121487,128.0 gram
115012,75.0 gram
115014,10.0 gram
115034,4.0 ounce
115017,
115018,
115020,
115021,8.0 pound
115026,330.0 pound
115027,200.0 kilogram
121485,10.0 pound
115031,256.0 gram
121486,
115058,300.0 gram
115059,120.0 pound
115060,
115096,
115097,13.0 pound
115098,220.0 pound
115100,128.0 gram
121472,4.1 pound
121471,700240.0 gram
115101,5.0 pound
115095,4.0 gram
115103,
115104,5.5 ounce
115107,
121469,230.0 gram
115108,3.2 ounce
115109,
115110,36.0 gram
121468,0.6 pound
121470,52.8 pound
115093,
115092,512.0 gram
121474,
115062,4.0 gram
115063,88.0 ounce
115064,28.0 pound
121477,
115071,
115072,802.0 gram
121476,
115075,
115076,3.0 pound
115077,32.0 gram
115078,1.3 ounce
115080,
115082,
115083,180.0 gram
115085,850.0 gram
115086,100.0 kilogram
115090,
115113,
115681,8.7 ounce
